Price,Close,High,Low,Open,Volume
Ticker,RENT3.SA,RENT3.SA,RENT3.SA,RENT3.SA,RENT3.SA
Date,,,,,
2023-07-11,69.31262969970703,69.31262969970703,67.4069595336914,69.15299224853516,5453854
2023-07-12,70.04097747802734,70.58972930908203,69.74165344238281,70.13077545166016,8173815
2023-07-13,69.9611587524414,71.24823760986328,69.63190460205078,70.61965942382812,6643950
2023-07-14,68.32487487792969,70.13077545166016,68.24505615234375,70.13077545166016,5661324
2023-07-17,69.22283172607422,69.45231628417969,67.88587188720703,68.45458221435547,4045764
2023-07-18,69.0831527709961,69.77159118652344,68.26500701904297,69.43235778808594,3336458
2023-07-19,69.30265045166016,69.65186309814453,67.45684051513672,69.0831527709961,4884765
2023-07-20,69.82147216796875,70.29041290283203,69.26274108886719,69.78156280517578,3711106
2023-07-21,70.17068481445312,70.81920623779297,68.89358520507812,69.44233703613281,5506072
2023-07-24,69.39244842529297,70.52986907958984,68.99335479736328,69.94120025634766,5367559
2023-07-25,68.00559997558594,70.2105941772461,67.91580200195312,70.2105941772461,6170578
2023-07-26,67.89584350585938,68.16523742675781,67.17747497558594,67.90582275390625,5112681
2023-07-27,66.00015258789062,68.77385711669922,65.66091918945312,67.84596252441406,6596242
2023-07-28,66.58881378173828,66.65865325927734,65.66091918945312,66.16976928710938,3812937
2023-07-31,67.0677261352539,67.50672912597656,66.28949737548828,66.88813781738281,5980447
2023-08-01,67.34709167480469,67.5566177368164,66.16976928710938,66.54890441894531,3433678
2023-08-02,67.49674987792969,67.69629669189453,66.4291763305664,67.33711242675781,3897027
2023-08-03,66.56886291503906,68.21511840820312,66.24958801269531,67.94573211669922,6698173
2023-08-04,66.86817932128906,67.87589263916016,66.00015258789062,66.55888366699219,3850221
2023-08-07,66.23960876464844,67.25729370117188,65.96024322509766,67.24732208251953,2752835
2023-08-08,66.21965026855469,66.39924621582031,65.16205596923828,65.85049438476562,3324731
2023-08-09,66.06999206542969,66.58881378173828,65.61103820800781,66.06001281738281,4837057
2023-08-10,66.39924621582031,67.92578125,66.19969940185547,66.84822845458984,4853494
2023-08-11,66.4591064453125,66.89810943603516,65.88042449951172,66.39924621582031,3468256
2023-08-14,64.1244125366211,66.81829071044922,63.72531509399414,66.81829071044922,6254067
2023-08-15,64.84278106689453,65.59107971191406,62.72758102416992,63.44594955444336,10058986
2023-08-16,63.94481658935547,65.90037536621094,63.80513381958008,63.954795837402344,7056184
2023-08-17,62.607852935791016,64.53347778320312,62.597877502441406,63.785179138183594,7101787
2023-08-18,62.827354431152344,63.47588348388672,61.939369201660156,62.33846664428711,8180631
2023-08-21,62.358421325683594,62.75751495361328,61.77973175048828,62.19878387451172,5390911
2023-08-22,64.55343627929688,64.63325500488281,62.53801345825195,62.7375602722168,6558456
2023-08-23,66.24958801269531,66.87815856933594,64.1244125366211,64.70309448242188,9066337
2023-08-24,65.38155364990234,66.40922546386719,65.33167266845703,66.07997131347656,6215580
2023-08-25,62.86726379394531,65.53121948242188,62.6278076171875,65.38155364990234,5160189
2023-08-28,62.71760559082031,63.17656326293945,61.979278564453125,63.12667465209961,4109910
2023-08-29,63.4958381652832,64.13438415527344,62.80739974975586,62.93710708618164,3964079
2023-08-30,63.32622146606445,63.954795837402344,62.927127838134766,63.85502243041992,3117161
2023-08-31,63.106719970703125,63.99470520019531,61.75978088378906,62.957061767578125,10634389
2023-09-01,63.58563232421875,64.38381958007812,63.21647262573242,63.605587005615234,6666501
2023-09-04,63.20649337768555,64.15434265136719,62.98699188232422,63.34617614746094,1912231
2023-09-05,62.06907653808594,62.917152404785156,61.76975631713867,62.22871398925781,3886904
2023-09-06,60.4527473449707,62.458194732666016,60.28313064575195,62.07905578613281,6581308
2023-09-08,60.21329116821289,60.95161437988281,59.913970947265625,60.49265670776367,6275415
2023-09-11,61.10127258300781,61.510345458984375,59.874061584472656,60.44276809692383,5410055
2023-09-12,62.02916717529297,62.358421325683594,60.712158203125,61.011478424072266,4884665
2023-09-13,62.787445068359375,63.9049072265625,61.7298469543457,62.41828536987305,4528758
2023-09-14,61.67995834350586,62.8872184753418,61.07134246826172,62.65774154663086,5476806
2023-09-15,60.16340255737305,61.76975631713867,59.704444885253906,61.660003662109375,10534764
2023-09-18,59.82417297363281,61.04140853881836,59.80421829223633,60.29310989379883,4419812
2023-09-19,59.76430892944336,60.193336486816406,59.16566848754883,59.464988708496094,7943393
2023-09-20,59.61465072631836,60.9715690612793,59.61465072631836,60.13347244262695,4693331
2023-09-21,58.37745666503906,58.9461669921875,57.5593147277832,58.44729995727539,7839759
2023-09-22,58.018272399902344,58.77655029296875,57.649112701416016,58.457275390625,5616823
2023-09-25,57.73890686035156,58.40739059448242,57.73890686035156,58.018272399902344,4182374
2023-09-26,57.21010971069336,57.649112701416016,56.46180725097656,57.27994918823242,7525347
2023-09-27,56.46180725097656,58.018272399902344,55.254547119140625,57.70897674560547,9467947
2023-09-28,57.06003952026367,57.33974838256836,55.591583251953125,55.94121551513672,6344259
2023-09-29,58.498531341552734,58.898109436035156,57.63943099975586,57.80925369262695,13170124
2023-10-02,56.44069290161133,58.19884490966797,56.210933685302734,58.17886734008789,6741476
2023-10-03,55.04216384887695,56.17097473144531,54.92228698730469,55.79137420654297,7593470
2023-10-04,55.4817008972168,55.99116516113281,55.15204620361328,55.21198272705078,6428047
2023-10-05,55.441741943359375,56.061092376708984,54.84237289428711,55.4916877746582,5283946
2023-10-06,54.50272750854492,55.00220489501953,53.36392593383789,54.74247741699219,13786171
2023-10-09,54.642581939697266,55.12207794189453,53.683589935302734,54.023231506347656,5416385
2023-10-10,56.01114273071289,56.310829162597656,54.71250915527344,54.94226837158203,5007356
2023-10-11,55.531646728515625,56.35078430175781,55.08211898803711,56.14100646972656,4285998
2023-10-13,53.73353576660156,55.4217643737793,53.70356750488281,55.4217643737793,7782168
2023-10-16,53.29399871826172,54.26298141479492,52.944366455078125,54.13311767578125,3731717
2023-10-17,52.93437576293945,53.79347229003906,52.325016021728516,52.65467071533203,7269831
2023-10-18,51.01639175415039,52.49483871459961,50.716705322265625,52.24510192871094,10397614
2023-10-19,51.01639175415039,51.805564880371094,50.5568733215332,50.61681365966797,8066467
2023-10-20,50.94646453857422,50.99641418457031,50.09735870361328,50.58684158325195,9053002
2023-10-23,51.66571044921875,52.474857330322266,50.12732696533203,50.5568733215332,12511733
2023-10-24,52.55477523803711,52.824493408203125,51.965396881103516,52.06528854370117,7219077
2023-10-25,51.306087493896484,52.54478454589844,51.186214447021484,52.54478454589844,5611590
2023-10-26,52.18516540527344,52.54478454589844,51.465919494628906,51.70566940307617,7770056
2023-10-27,50.387054443359375,52.30503845214844,50.22722244262695,51.85551071166992,4711946
2023-10-30,50.2571907043457,51.395992279052734,49.96749496459961,50.61681365966797,6157463
2023-10-31,50.81660079956055,51.26612854003906,50.20724105834961,50.20724105834961,7398666
2023-11-01,51.865501403808594,52.21513366699219,50.746673583984375,51.276119232177734,9752336
2023-11-03,54.752464294433594,55.34184646606445,53.44384002685547,53.67359924316406,15227283
2023-11-06,53.953304290771484,55.64153289794922,53.843421936035156,55.39179229736328,6425745
2023-11-07,55.28190994262695,55.3718147277832,53.76350402832031,53.813453674316406,8381297
2023-11-08,55.441741943359375,56.11103820800781,54.99221420288086,55.411773681640625,5449620
2023-11-09,55.1920051574707,56.11103820800781,54.89231872558594,55.94121551513672,6156061
2023-11-10,56.62050247192383,57.03007125854492,55.30188751220703,55.81135177612305,9158713
2023-11-13,55.24195098876953,56.54058837890625,55.24195098876953,56.54058837890625,5440110
2023-11-14,58.93806838989258,60.406524658203125,56.490638732910156,56.490638732910156,16649476
2023-11-16,60.83607482910156,61.215675354003906,58.868141174316406,59.2777099609375,11686467
2023-11-17,60.73617935180664,61.41546630859375,60.3066291809082,61.335548400878906,8427746
2023-11-20,60.81609344482422,61.205684661865234,60.09685134887695,60.80610656738281,5503176
2023-11-21,59.97697448730469,61.025875091552734,59.107887268066406,60.81609344482422,4195403
2023-11-22,60.13680648803711,61.385494232177734,60.11682891845703,60.6562614440918,6405724
2023-11-23,60.6562614440918,60.92597961425781,59.67729187011719,60.13680648803711,3670052
2023-11-24,59.73722839355469,60.56635665893555,59.417564392089844,60.1867561340332,3715700
2023-11-27,58.93806838989258,60.21672439575195,58.26877212524414,60.04690170288086,5818908
2023-11-28,58.99800491333008,59.40757369995117,58.23880386352539,59.0379638671875,6147953
